---------------10	
89	28.1494	
94	30.8885	
97	27.3634	
92	30.8188	
90	27.5273	
94	27.7756	
91	27.2687	
86	26.3532	
95	24.8638	
92	24.6609	
91	26.9257	
85	23.9895	
94	26.0748	
90	22.614	
95	33.8992	
88	19.8993	
93	27.9561	
92	27.0151	
90	29.0288	
95	27.5103	
94	24.9236	
93	26.6191	
95	29.5283	
93	25.7165	
92	26.8842	
88	25.7459	
89	27.1221	
98	27.3615	
95	33.8316	
93	26.764	
93	27.2901	
92	28.7616	
91	25.7464	
86	23.9541	
90	22.5334	
89	27.5813	
91	26.7559	
89	28.7584	
90	26.1612	
92	25.3787	
91	24.5193	
92	25.9451	
93	27.7672	
91	25.3497	
95	27.5089	
93	28.6199	
91	26.7562	
93	30.0175	
94	27.4525	
92	25.6023	
91	21.1671	
92	24.9255	
92	24.5882	
96	27.1788	
91	25.7968	
95	25.3843	
93	25.9488	
90	27.0245	
91	28.2548	
94	23.7864	
95	29.6997	
91	25.2579	
84	24.7386	
92	23.374	
93	28.3517	
92	28.4875	
97	27.7014	
89	25.7342	
89	28.861	
91	27.6249	
89	23.7227	
86	25.5176	
89	27.0167	
90	23.3375	
95	23.7157	
91	26.5008	
92	24.6047	
91	27.1885	
99	28.2164	
88	24.3762	
92	31.5501	
96	26.9928	
92	20.6733	
93	30.4594	
92	24.9955	
89	27.3653	
94	26.0026	
85	26.2863	
88	23.5788	
89	29.3349	
89	25.4736	
95	27.2703	
88	24.0059	
94	23.4307	
88	26.2313	
93	26.0474	
87	21.8509	
89	25.7321	
93	28.4382	
87	25.795	
90	26.0582	
92	25.4776	
94	33.5657	
93	29.9639	
92	28.3827	
93	24.1036	
94	27.6313	
94	26.1476	
89	25.2518	
86	23.4997	
93	24.024	
93	26.4753	
92	26.3455	
94	28.8958	
89	29.1843	
89	27.8032	
92	25.7908	
94	24.382	
87	26.8575	
92	27.1035	
93	29.0433	
94	27.6362	
87	28.2942	
93	26.6211	
93	27.3012	
88	23.1606	
93	27.9276	
94	26.9568	
93	25.9439	
94	28.1695	
91	25.5475	
91	26.7579	
90	26.9	
87	23.703	
91	25.919	
93	29.0853	
93	26.1989	
92	26.1855	
97	26.8598	
89	27.3669	
92	30.2144	
95	28.9695	
94	26.3486	
94	27.9639	
86	26.447	
88	27.0126	
92	24.8863	
84	27.9835	
98	30.1681	
91	25.3027	
92	26.3003	
95	29.3536	
94	25.0923	
90	27.191	
91	25.5202	
91	27.3837	
91	27.7229	
88	25.9727	
94	28.282	
90	22.9321	
89	30.2541	
94	27.9011	
96	29.08	
89	25.1296	
90	26.3732	
89	25.9989	
94	28.8049	
91	27.6796	
90	27.895	
93	31.0955	
96	31.419	
89	26.6702	
94	28.8843	
94	29.9156	
88	26.8118	
89	28.3023	
94	25.7397	
92	27.7067	
88	26.8243	
94	26.1869	
91	26.159	
91	25.3186	
87	25.0442	
92	27.6596	
90	28.8354	
89	27.2031	
92	29.7372	
92	25.3774	
94	26.6806	
87	23.4456	
93	25.2071	
87	23.3067	
90	23.3011	
91	26.9092	
88	28.2416	
93	28.2469	
91	26.3042	
95	26.8083	
97	30.667	
94	27.1356	
88	24.2595	
97	24.9921	
91	31.3768	
90	30.0088	
96	31.2063	
90	28.8957	
92	28.4642	
87	22.9286	
86	23.4442	
87	26.0633	
95	30.3779	
95	27.659	
86	25.4301	
93	28.0514	
92	28.607	
90	25.0062	
92	23.0273	
90	25.6306	
96	26.01	
93	25.9104	
93	26.0284	
88	23.5847	
93	26.0652	
96	33.3219	
94	27.4352	
92	26.0223	
91	28.132	
91	23.8699	
92	27.3727	
94	27.4062	
88	28.9834	
92	26.2303	
92	28.6515	
94	28.8843	
92	28.9239	
93	22.1853	
91	29.2817	
88	26.3137	
93	29.3053	
93	27.5264	
93	26.2378	
91	25.9984	
91	27.7102	
88	28.3361	
95	26.3007	
96	22.8138	
93	25.9379	
92	21.9902	
90	28.2164	
91	23.1594	
92	24.351	
96	29.3082	
94	26.0282	
91	27.4047	
87	28.1612	
91	30.2235	
89	22.2476	
91	26.6748	
92	27.3282	
89	25.8393	
95	30.0038	
88	22.9282	
90	26.6563	
86	25.3401	
90	25.484	
88	27.1456	
87	22.3915	
93	24.892	
96	29.2938	
91	29.7052	
88	25.645	
92	26.1798	
89	24.9899	
92	26.4174	
95	28.9966	
89	28.8181	
96	30.9336	
95	26.0452	
90	26.5586	
88	23.0627	
90	28.0229	
90	24.7333	
92	26.2137	
96	27.5615	
89	27.2355	
89	21.9369	
92	28.2413	
94	28.4133	
89	25.3247	
92	27.3987	
90	24.4607	
85	24.517	
90	23.8287	
85	24.2998	
90	27.5825	
93	25.1333	
94	31.5107	
94	25.999	
94	25.9981	
89	24.2348	
88	27.6904	
91	24.2443	
94	30.1452	
96	29.0929	
86	23.043	
95	24.7648	
92	27.0262	
94	26.3975	
91	28.6081	
93	25.1573	
93	25.036	
89	23.8945	
93	26.1242	
94	29.0356	
89	34.2345	
90	25.057	
90	28.807	
91	29.3851	
89	29.643	
96	28.0227	
92	21.36	
94	24.9393	
89	26.0081	
85	30.5869	
91	24.3731	
90	26.9923	
87	25.675	
87	23.4646	
91	25.9862	
87	25.9038	
96	28.6163	
88	27.5686	
89	28.8639	
93	27.2151	
95	28.9125	
90	25.7603	
91	25.7514	
92	26.3345	
91	26.6904	
88	28.929	
95	31.3022	
94	23.775	
90	24.1409	
83	25.8838	
93	25.9043	
90	23.5019	
87	27.3578	
92	26.7834	
88	28.5635	
91	27.2648	
92	30.7391	
92	25.7144	
88	21.6142	
91	25.908	
91	27.5889	
97	31.4346	
94	28.1493	
89	26.7282	
93	29.5595	
94	28.2712	
91	26.3722	
92	26.9223	
86	25.2281	
92	29.8406	
91	24.0525	
95	25.6028	
93	28.4423	
89	24.2743	
92	29.9903	
86	25.0099	
93	27.0053	
88	27.0294	
89	26.1796	
87	30.1942	
90	25.5236	
92	26.3654	
88	25.8054	
85	22.2136	
89	25.6974	
87	24.4447	
97	27.2548	
92	25.9444	
94	27.6267	
92	24.1899	
91	27.6878	
95	29.1966	
89	28.866	
94	26.1695	
90	26.6914	
90	25.0823	
90	26.0086	
90	27.0255	
93	26.554	
91	29.8512	
90	24.0101	
91	24.4636	
91	28.2934	
94	26.0686	
89	23.9719	
89	27.7126	
93	25.5444	
96	29.3769	
92	24.9936	
95	27.7146	
82	21.88	
94	29.2364	
89	25.482	
87	24.833	
95	25.6639	
88	26.1519	
88	28.7957	
92	28.5917	
90	25.4388	
95	26.069	
89	22.1742	
96	27.339	
89	27.9456	
94	25.0591	
92	27.1773	
93	30.3926	
90	27.8303	
92	32.6383	
87	30.4658	
92	24.9278	
93	26.1132	
95	27.2171	
90	28.3671	
88	27.4727	
95	29.7217	
91	27.9244	
95	26.5071	
90	26.1965	
92	25.1115	
89	27.359	
95	26.3262	
88	25.9206	
91	27.2678	
94	27.2738	
91	30.7785	
90	25.7471	
90	29.0464	
89	26.8661	
90	27.6055	
88	28.4195	
93	27.753	
92	25.661	
95	26.8224	
91	25.6163	
90	26.6916	
95	28.9534	
92	26.97	
89	28.6207	
89	30.4829	
92	25.6103	
94	29.6807	
88	25.1884	
89	23.6454	
94	28.0436	
92	28.4043	
96	28.8148	
90	30.6822	
88	25.9285	
89	25.685	
88	25.9758	
90	23.5522	
94	28.1971	
93	26.0152	
87	23.8131	
91	27.4587	
90	28.8826	
89	27.3135	
91	27.2801	

平均91.283	26.8784	
---------------50	
93	28.7276	
91	23.2186	
96	31.6343	
94	29.4403	
93	25.4334	
90	24.2844	
90	28.1332	
95	29.478	
93	27.8719	
94	28.7251	
95	34.0234	
92	29.6523	
95	33.0847	
93	27.6279	
96	25.756	
91	27.2592	
92	27.7568	
95	25.4827	
93	27.9315	
94	24.8371	
93	27.3206	
93	31.888	
93	28.9178	
93	26.4293	
92	27.9672	
94	26.3237	
91	25.5202	
96	27.3221	
94	25.6107	
93	28.3533	
93	25.96	
89	26.5344	
92	29.9382	
92	23.829	
95	27.3821	
95	27.0248	
92	24.9132	
91	26.8771	
93	27.7573	
96	30.7464	
91	24.1418	
94	25.7793	
94	33.2956	
98	33.2094	
94	29.1605	
95	28.3485	
97	26.4661	
92	23.0761	
94	25.5073	
95	32.0161	
88	27.8985	
96	26.2473	
94	34.3448	
97	33.0258	
90	26.1441	
96	28.5195	
90	26.8876	
94	28.2	
91	24.149	
88	24.2107	
96	27.9371	
91	25.4576	
92	26.1152	
95	29.7296	
92	26.6605	
96	29.5636	
94	30.116	
92	24.4701	
91	26.7621	
96	28.4076	
89	27.7427	
94	23.7669	
97	28.4463	
96	28.6497	
95	25.1091	
92	26.3014	
92	28.5038	
96	28.2404	
88	27.6241	
93	28.809	
96	29.2328	
95	27.8331	
89	26.2435	
96	26.3701	
98	32.8441	
96	27.2795	
89	28.1766	
85	28.683	
95	23.4268	
90	28.3324	
93	27.3101	
89	28.7785	
97	30.8049	
90	25.9425	
91	26.7439	
91	26.5607	
95	27.4389	
92	26.0947	
98	27.8187	
92	25.6344	
90	24.7928	
93	31.238	
96	28.6046	
94	25.0155	
92	26.3612	
95	26.7613	
94	24.9349	
97	29.5793	
93	25.555	
92	30.6179	
94	27.4526	
96	29.5691	
95	24.8635	
95	27.8765	
92	25.2458	
93	23.6047	
91	25.612	
94	26.5442	
94	24.1064	
95	31.7849	
94	23.2576	
96	29.2164	
93	25.5148	
92	30.6997	
94	33.4375	
96	26.0322	
93	22.8161	
95	25.185	
95	26.372	
92	29.2439	
93	27.134	
95	25.8225	
94	29.8184	
89	25.7163	
95	28.1491	
92	25.9127	
90	24.427	
95	28.0653	
96	30.0624	
89	25.3401	
90	27.5127	
94	22.3575	
93	24.7336	
90	28.9515	
92	30.8064	
94	28.2341	
95	29.4218	
98	30.7008	
94	27.2026	
94	29.5168	
94	27.0395	
97	25.589	
90	27.7962	
96	27.2708	
92	27.4975	
94	31.9664	
93	26.6453	
94	27.8314	
92	26.6775	
94	29.4152	
93	29.4441	
92	28.2851	
89	28.4903	
93	29.2401	
90	24.6887	
94	27.3282	
93	29.415	
90	25.1291	
95	29.1792	
90	24.6362	
97	24.9365	
93	27.3726	
93	28.8298	
94	27.0914	
91	28.0547	
90	26.5305	
92	23.4828	
92	28.6304	
94	28.4972	
92	24.5232	
92	26.5781	
95	29.5968	
96	25.4123	
97	29.2784	
94	24.3999	
84	23.2464	
91	27.706	
95	26.7072	
89	29.4371	
95	29.7393	
94	28.9128	
94	23.6054	
93	27.0259	
92	26.5113	
91	24.735	
94	28.747	
93	29.0524	
92	30.3671	
96	26.6775	
98	29.6633	
93	28.472	
90	22.4077	
94	27.8535	
94	23.5619	
96	29.8026	
94	28.3505	
90	25.5893	
96	29.743	
91	26.0279	
93	30.6276	
91	26.072	
92	24.4402	
92	25.6558	
92	28.658	
92	26.2961	
95	27.5134	
94	31.0025	
91	26.2092	
96	25.8213	
92	25.2841	
93	26.4548	
93	24.7001	
93	28.3931	
96	29.3629	
89	27.5162	
92	29.5928	
90	24.9904	
94	23.53	
88	27.1161	
95	29.9791	
94	31.5492	
93	26.0859	
92	28.9606	
90	27.1632	
90	26.4482	
93	29.4373	
92	26.9724	
95	25.1228	
93	29.6673	
90	25.8383	
91	23.7939	
95	30.7657	
95	32.3281	
96	29.2436	
93	25.0141	
89	29.6568	
95	30.8422	
96	29.2082	
93	30.5407	
95	25.1655	
90	27.1963	
94	31.9245	
95	30.1114	
94	29.2911	
92	25.2405	
90	26.7752	
91	27.9268	
95	25.1581	
91	23.38	
94	28.5701	
95	27.1949	
90	33.0662	
90	26.4124	
93	25.8607	
94	30.4865	
94	27.6716	
93	27.7043	
94	29.7086	
96	32.9972	
95	26.5326	
92	26.2761	
88	21.6048	
94	25.1193	
94	26.5306	
94	29.4631	
92	31.1179	
91	22.8857	
95	28.8979	
95	29.4418	
95	27.5382	
88	28.5966	
91	26.4715	
91	25.5625	
85	26.0414	
90	27.3025	
93	24.2956	
90	24.2901	
94	27.9765	
92	25.8509	
95	29.6559	
96	33.2323	
95	31.616	
95	26.196	
96	29.4876	
96	26.4467	
94	28.1566	
90	28.2235	
91	25.1145	
91	27.6453	
94	27.5185	
97	26.4716	
93	24.9074	
94	26.089	
91	25.8992	
91	30.4283	
92	22.1165	
96	31.8286	
96	29.8268	
96	27.8526	
92	28.8589	
94	29.2065	
94	28.1932	
93	27.4778	
92	28.2956	
94	30.3222	
92	27.8456	
93	31.2666	
94	26.9002	
88	25.8466	
92	22.865	
89	24.7901	
92	25.9392	
95	29.0625	
92	26.2062	
90	29.7587	
91	26.4105	
89	27.2618	
94	25.8801	
90	27.8383	
92	24.9771	
90	23.2461	
92	25.9683	
90	27.3069	
92	28.1103	
96	23.7973	
93	21.6172	
89	24.6539	
88	24.1377	
90	25.693	
92	28.2237	
95	28.7151	
91	25.9099	
92	26.6521	
96	28.0195	
93	29.3828	
94	27.9961	
93	23.3793	
96	27.1523	
88	24.38	
99	28.067	
92	26.6735	
96	28.4272	
90	28.3489	
95	28.9162	
94	25.5773	
96	24.042	
97	29.1571	
95	29.3804	
93	27.9594	
94	28.3857	
95	23.0039	
93	28.6834	
94	28.0406	
90	26.8446	
91	23.3851	
97	27.4729	
89	24.2831	
94	26.1869	
98	27.0116	
92	28.0945	
89	27.4311	
94	28.0086	
93	26.621	
90	26.4875	
93	25.6026	
93	29.7108	
88	25.5658	
94	28.8819	
92	26.419	
95	22.7672	
87	25.0834	
94	24.7768	
90	24.9469	
94	22.8684	
93	23.3124	
91	31.746	
95	29.3093	
89	29.5341	
89	28.2546	
93	24.5234	
96	35.2157	
96	28.702	
94	27.7426	
96	27.7563	
96	30.0455	
90	26.7579	
92	25.2402	
91	29.2263	
95	28.4742	
94	29.5502	
94	27.9762	
96	28.6559	
91	29.2454	
97	31.1277	
91	21.8914	
91	28.5916	
89	24.0511	
97	28.9877	
91	26.8404	
92	29.6992	
97	28.1969	
93	28.0709	
97	31.0989	
91	28.696	
93	26.216	
93	29.3456	
97	26.9455	
95	25.0762	
94	30.3438	
91	27.112	
92	29.5264	
95	28.1393	
94	25.5573	
93	28.5986	
93	25.1663	
97	27.3473	
90	29.461	
89	27.5449	
91	25.4169	
93	28.0343	
95	29.6353	
94	29.6565	
96	29.2393	
93	33.3661	
93	28.9158	
94	30.1728	
96	31.6209	
92	32.1093	
88	25.6143	
95	29.2852	
95	26.3975	
94	27.4694	
93	24.6341	
95	25.4375	
93	28.9173	
90	26.4636	
93	28.9972	
96	30.1922	
92	29.1261	
93	26.7887	
93	25.44	
93	29.1351	
93	25.349	
86	26.4222	
92	26.656	
89	25.727	
92	27.0552	
91	24.494	
89	25.3513	
94	30.4368	
93	28.1598	
91	30.8296	
96	30.4378	
93	28.4931	
95	23.9862	
94	31.3852	
90	29.2192	
91	28.7119	
92	24.317	
92	25.8539	
93	26.3828	
92	32.5419	
93	25.3824	
92	28.1923	
92	28.1077	
90	27.0939	
93	26.6622	
95	29.2563	
97	32.8567	
93	26.7773	
94	30.7413	
92	25.5669	
93	30.0165	
96	26.4014	
94	31.1358	
93	25.5185	
90	26.5735	
98	26.4658	
93	27.5343	
93	24.3176	
96	26.0604	
96	27.2113	
94	28.4613	
93	29.764	
94	29.1226	
95	29.7919	
94	27.9574	
92	29.6246	
98	29.4016	
96	29.8743	
95	27.4871	
93	26.1704	
97	25.6161	
94	26.0367	
94	28.5447	
89	20.9703	
96	28.6536	
92	28.1502	
93	24.1657	
95	27.6017	
90	25.8747	
96	33.3108	
94	28.3816	
96	27.8579	
94	27.8901	
94	26.9778	
92	30.544	
94	23.2005	
96	28.9163	
94	26.5324	
98	25.5672	
93	27.1562	
95	27.2578	
96	28.8357	
90	27.4396	
90	22.2076	
96	32.3886	
87	26.1203	
96	27.2468	
92	31.9443	
91	27.9771	
90	26.8995	
94	28.4262	
89	28.8279	
94	31.8009	
92	23.3613	
95	26.5826	
93	29.4315	
95	25.3297	
88	26.9194	
92	29.4804	
95	24.4197	
90	24.3285	
89	27.7749	
93	23.6514	
95	34.2355	
96	27.2997	
94	25.5636	
94	27.7771	
96	27.5533	
93	26.5641	
95	29.5791	
98	28.1682	
88	25.1682	
92	32.7348	
92	28.6255	
90	27.3149	
91	27.2952	
95	25.2791	
92	24.3589	
93	22.6099	
94	29.6162	
90	22.9203	
93	27.7923	
90	27.2882	
93	29.398	
92	25.659	
92	28.42	
89	24.4254	
96	29.0983	
93	27.5389	
94	26.9631	
91	27.0017	
93	25.5389	
98	31.3863	
94	30.252	
88	23.3232	
93	30.5941	
92	23.4409	
91	26.3186	
95	28.8881	
96	28.9742	
97	25.1667	
95	25.6106	
93	27.9904	
90	28.824	
94	29.9494	
97	31.6134	
90	26.1009	
92	25.0353	
93	24.0851	
88	23.4706	
93	27.207	
92	26.8107	
91	27.3264	
93	23.8798	
95	26.6291	
96	28.3025	
93	32.1054	
93	26.887	
91	29.9363	
92	23.992	
93	29.3552	
94	30.9848	
93	26.294	
91	26.2504	
94	29.5652	
91	28.7861	
88	24.7895	
91	23.8932	
89	29.0615	
94	27.9281	
88	27.5795	
96	28.7332	
91	21.4254	
94	25.2923	
90	23.6363	
93	24.8392	
92	26.5247	
91	24.8477	
91	25.8094	
94	31.8959	
96	27.2135	
94	24.9626	
90	26.4309	
95	29.5135	
94	23.4353	
95	26.3698	
97	26.8552	
91	25.2708	
94	27.096	
92	27.303	
94	25.946	
96	29.3986	
96	33.1394	
94	32.9884	
98	29.722	
92	25.1433	
93	25.9449	
90	28.5161	
96	26.584	
95	32.2576	
95	26.596	
90	27.2812	
94	26.838	
93	28.5265	
88	24.1116	
94	26.4835	
98	28.9363	
92	26.4629	
92	30.294	
92	24.6617	
91	30.499	
95	28.8681	
96	28.7817	
92	24.041	
90	26.1933	
93	27.1049	
89	23.712	
92	26.8056	
98	26.5791	
88	25.7891	
95	26.8636	
91	25.0633	
93	24.7272	
89	25.867	
96	21.9952	
93	25.1515	
93	27.9245	
98	29.892	
88	22.0406	
92	24.9158	
97	26.9328	
94	30.7559	
95	28.0987	
94	25.335	
91	29.4894	
97	28.2728	
95	26.2295	
97	27.1494	
93	27.7284	
90	24.6495	
98	29.1562	
93	25.1787	
93	28.6366	
90	25.426	
89	24.4496	
87	27.7617	
90	24.4763	
93	27.2472	
93	25.8096	
94	29.6332	
93	23.8896	
95	25.6451	
94	30.927	
95	27.3276	
91	27.5031	
90	25.1865	
93	26.4582	
92	25.6921	
93	30.659	
94	26.3842	
92	27.9571	
93	26.769	
92	26.5926	
95	27.9712	
96	28.0697	
94	26.9555	
95	27.2243	
93	27.5609	
92	26.5265	
95	29.1836	
95	31.17	
92	25.6087	
90	24.1886	
92	28.3039	
89	23.7567	
94	24.6036	
95	29.237	
94	23.8001	
95	24.6347	
92	29.5048	
96	30.1752	
96	27.2923	
95	26.3497	
92	26.6998	
87	23.4506	
91	25.7747	
90	27.313	
93	25.9415	
95	30.7545	
95	30.8517	
93	26.0372	
96	31.3189	
98	34.1177	
91	27.5747	
93	29.4613	
86	23.4997	
94	23.855	
94	26.3201	
90	24.0796	
96	26.7757	
92	28.5559	
94	30.2107	
88	28.7445	
89	23.9522	
90	23.8372	
93	24.4119	
87	23.8838	
90	29.175	
91	30.4129	
90	28.0598	
91	30.413	
93	30.149	
84	23.3144	
89	25.3619	
94	29.8438	
91	25.2196	
95	26.2687	
98	30.2499	
92	26.166	
89	24.8025	
92	27.3938	
95	28.9126	
95	27.2416	
85	22.1994	
93	25.8588	
95	25.7573	
93	30.7637	
94	30.6367	
90	28.7394	
96	28.5516	
94	29.8072	
91	24.7141	
95	27.6679	
92	24.5615	
93	32.551	
93	27.8266	
93	23.1466	
91	30.7483	
90	24.1769	
92	29.9669	
92	27.9417	
91	24.5664	
91	25.8919	
95	26.9999	
89	21.3138	
97	27.2733	
91	27.6045	
87	23.9182	
91	26.0007	
93	28.4131	
94	26.8493	
93	29.0913	
93	26.3768	
99	26.9552	
93	29.268	
95	26.9558	
92	26.1354	
93	27.2546	
93	27.413	
92	29.3754	
90	29.5672	
91	23.6251	
93	28.419	
92	26.2308	
95	32.1278	
92	31.5694	
92	29.5483	
93	31.5884	
91	26.5987	
95	32.6742	
97	27.2019	
94	32.3803	
92	24.1742	
88	29.0463	
93	28.2886	
95	28.24	
94	29.1134	
90	26.3622	
97	26.2761	
92	30.0643	
95	26.028	
90	28.5252	
94	25.6148	
91	24.4584	
94	24.4508	
95	28.0826	
96	29.1281	
90	28.4305	
92	24.0728	
92	24.0019	
95	29.8366	
92	27.6104	
94	29.2168	
95	27.7088	
91	26.462	
98	27.6306	
91	27.9146	
92	24.4854	
93	23.7126	
92	28.162	
93	29.8339	
98	30.887	
95	30.1216	
98	31.2903	
92	29.4606	
94	27.2169	
96	29.1572	
99	31.6034	
98	27.1212	
90	22.7257	
94	27.7274	
86	23.3712	
93	26.8639	
95	24.3239	
91	26.7944	
96	29.4489	
87	26.8745	
92	29.3231	
94	26.7924	
90	27.1411	
92	29.2499	
92	26.3791	
93	26.9247	
92	28.4833	
91	27.7535	
95	29.9127	
95	24.53	
92	26.4077	
91	27.3204	
93	25.999	
93	25.5268	
94	26.4015	
90	25.6141	
89	23.0685	
94	29.8193	
95	27.7749	
88	24.0565	
93	32.3572	
89	29.788	
92	25.6296	
93	23.9705	
90	26.2837	
96	25.7342	
97	27.2132	
92	23.3962	
94	26.4446	
95	32.0333	
90	25.6307	
94	28.9275	
95	33.8274	
94	26.7976	
95	32.2402	
95	29.8153	
99	26.8712	
98	32.8484	
92	25.7966	
96	29.451	
95	30.107	
92	25.681	
93	25.4613	
92	27.3501	
96	26.8213	
91	29.7445	
93	26.6544	
88	27.317	
92	24.6286	
91	25.8871	
95	32.0812	
90	26.9579	
93	25.1285	
93	27.2158	
94	26.3449	
88	29.3922	
90	25.3913	
91	24.1941	
96	28.4687	
94	28.1879	
95	28.3696	
93	27.3916	
93	25.4147	
92	29.9865	
93	29.034	
92	30.1289	
95	27.555	
94	28.1173	
95	24.9027	
91	25.3636	
96	27.1783	
91	26.0802	
93	23.4782	
95	33.9739	
91	24.4296	
96	25.681	
90	23.4114	
97	29.0409	
95	28.0575	
95	29.2322	
91	24.934	
91	26.0533	
91	24.7681	
93	28.9247	
96	26.7958	
94	27.8124	
90	26.0657	
96	30.9589	
90	26.3808	
93	23.0223	
93	28.4241	
93	28.2376	
94	26.0773	
93	29.4502	
96	29.3823	
93	24.0917	
91	28.0057	
94	29.7958	
98	29.7482	
94	29.1966	
96	27.6669	
96	27.1068	
92	26.9821	
92	25.8688	
92	25.6745	
95	26.1612	
92	26.4701	
92	28.9065	
97	31.4739	
91	24.0201	
93	27.2458	
89	24.8078	
91	28.0817	
90	24.3354	
92	30.9184	
92	22.8208	
89	22.4184	
89	22.3435	
97	28.0806	
93	26.7593	
97	28.6236	
97	28.997	
92	27.2406	
95	25.2887	
91	22.5548	
92	20.57	
96	27.5371	
94	24.6543	
95	29.7698	
93	28.0821	
90	28.4148	
90	21.4523	
90	24.6377	
93	26.4648	
94	31.246	
92	27.9165	
92	25.9066	
94	29.8146	
96	29.222	
93	30.688	
92	26.4606	

平均92.981	27.3701	
