---------------10	
78	23.3885	
78	19.3475	
75	23.1933	
80	20.8993	
75	20.4693	
72	18.3143	
78	22.3353	
73	19.5657	
76	22.3025	
75	22.0248	
78	19.692	
71	18.5625	
73	17.9568	
77	21.9855	
67	18.5408	
70	19.0699	
74	18.2843	
75	19.626	
72	20.6059	
76	19.5686	
77	18.0603	
70	19.366	
73	19.6931	
76	20.9063	
82	22.8643	
76	17.4454	
74	18.3285	
83	19.8901	
85	22.4628	
70	18.8245	
72	19.6526	
73	20.4901	
79	22.342	
74	21.0843	
72	18.7314	
70	18.1588	
84	22.8466	
73	15.3357	
75	19.6499	
75	21.7629	
79	19.8087	
79	20.0745	
72	17.8637	
84	21.2118	
78	22.5132	
80	24.2779	
82	21.2313	
74	22.5513	
70	18.3701	
77	21.7849	
76	22.7075	
83	21.5938	
78	25.7597	
76	19.0534	
74	21.0708	
74	18.9307	
76	20.7883	
72	21.0729	
72	19.0563	
83	20.6661	
74	19.1988	
68	16.3951	
75	21.3608	
67	20.2715	
75	17.61	
76	20.2773	
74	22.5441	
80	24.3117	
69	18.5145	
68	17.6417	
79	19.2693	
76	18.9353	
72	18.132	
75	21.271	
76	19.4981	
75	19.8759	
79	19.3351	
80	20.3706	
76	20.0337	
72	16.6965	
81	21.3171	
73	18.4771	
76	20.8123	
76	19.2738	
79	22.5422	
77	22.6324	
77	18.6036	
72	19.6099	
72	17.2448	
76	18.1334	
70	18.6938	
74	20.1915	
79	19.7835	
68	19.8055	
78	20.7504	
68	17.6194	
77	20.8022	
71	17.076	
82	20.8264	
73	18.4	
78	21.6672	
70	19.337	
77	20.6227	
68	20.6344	
72	20.1725	
77	18.7232	
83	20.073	
76	21.4975	
73	17.7399	
77	22.1363	
78	19.8869	
79	18.7372	
74	20.1258	
73	18.7267	
80	21.417	
82	22.2009	
75	17.3442	
79	22.7264	
72	19.093	
77	19.5744	
72	19.9163	
76	21.5082	
78	21.0583	
76	21.4009	
73	20.7602	
79	19.5347	
69	18.5062	
77	19.1415	
76	20.0716	
69	19.8987	
74	20.5902	
75	18.595	
73	17.0758	
74	18.3298	
77	22.463	
76	20.1154	
81	20.779	
74	17.3561	
80	22.5215	
79	21.0997	
78	21.0631	
76	21.0691	
75	19.6599	
79	22.6136	
77	18.4385	
75	18.3635	
77	21.1573	
72	20.0876	
74	16.585	
73	17.5517	
78	21.6452	
80	20.3817	
76	21.3176	
71	18.6362	
76	22.4124	
77	19.7155	
79	19.2625	
81	21.8164	
80	24.3093	
77	21.0706	
77	21.5701	
80	21.7656	
81	21.0935	
74	20.6465	
77	20.8844	
76	21.6644	
78	19.2874	
69	17.7447	
76	22.769	
79	18.444	
78	21.0689	
76	19.8588	
73	18.9747	
76	23.3614	
80	20.4089	
77	18.1871	
74	20.1405	
75	20.9395	
80	19.8456	
76	19.801	
76	21.6929	
78	24.1734	
78	24.1382	
77	17.9159	
75	21.0756	
71	19.6297	
79	20.3351	
75	15.5482	
81	22.0623	
74	19.4633	
79	21.314	
83	22.0432	
75	20.0263	
72	20.8721	
80	22.3413	
77	19.5348	
79	19.6065	
76	22.6966	
76	21.505	
72	17.0234	
81	18.7768	
78	19.2067	
72	18.3701	
75	19.0726	
71	20.2543	
76	20.1064	
78	20.6526	
79	18.8911	
74	20.9191	
75	19.4231	
69	18.8771	
80	23.3204	
74	19.6938	
76	22.0801	
80	23.0129	
71	19.5752	
78	20.42	
77	20.0345	
76	19.1897	
68	21.5944	
75	19.8896	
74	21.4747	
78	21.0498	
79	20.7353	
74	19.9884	
76	22.8395	
80	22.2531	
75	19.7912	
75	21.0109	
80	22.6895	
79	21.6328	
82	20.5343	
72	18.0397	
77	20.8025	
76	16.5217	
86	20.9002	
79	18.6762	
78	22.9538	
75	19.4077	
74	19.6211	
78	20.9054	
73	19.943	
73	20.5566	
79	24.7986	
80	21.1036	
77	17.4362	
77	19.4018	
73	18.2114	
80	21.2153	
79	19.8043	
74	17.7775	
81	18.884	
65	18.0936	
80	20.0923	
78	21.3035	
79	25.9476	
75	18.7722	
77	20.6317	
79	21.717	
70	20.6398	
78	22.6197	
78	20.4108	
69	19.736	
79	20.09	
83	23.6537	
76	18.9024	
77	20.6501	
73	17.3468	
80	20.1576	
82	22.1032	
78	19.2998	
76	20.9269	
77	21.7477	
78	20.1877	
79	22.1442	
84	22.2429	
76	22.8107	
76	20.7977	
76	22.1819	
81	20.7565	
83	22.0984	
71	20.4701	
82	20.2685	
77	19.0327	
67	20.8327	
73	18.397	
70	17.1507	
78	20.0118	
70	17.8583	
81	23.6548	
73	18.7424	
76	20.0054	
81	17.876	
78	23.6676	
75	20.9694	
73	17.1609	
72	21.4269	
73	18.3178	
71	20.1409	
75	18.6615	
75	19.8399	
86	20.7578	
73	17.2537	
79	21.6729	
71	18.0179	
86	21.7165	
73	21.8236	
79	24.5384	
81	22.8111	
73	18.5708	
81	20.0231	
77	25.3926	
86	23.3789	
73	19.4495	
79	20.9337	
74	19.1582	
77	18.4568	
71	19.9687	
77	19.8192	
79	21.7908	
70	17.7543	
83	24.2688	
77	20.0894	
79	21.8504	
88	23.2201	
78	22.0291	
76	23.9072	
73	20.5757	
74	19.9958	
79	21.5657	
75	18.6329	
80	21.8642	
74	21.4389	
79	19.3603	
79	21.9305	
77	19.8575	
66	18.8218	
81	23.8063	
77	21.663	
74	15.4092	
75	18.4089	
79	19.9411	
81	20.7854	
80	23.5609	
78	19.6236	
77	21.772	
76	18.9384	
77	23.5861	
75	18.798	
79	17.9804	
74	20.2421	
83	18.9498	
76	19.9027	
74	18.4635	
79	22.4561	
77	19.9105	
81	21.0339	
80	18.9549	
77	20.2558	
75	19.4745	
68	17.1906	
76	24.653	
73	20.2278	
78	19.5352	
81	23.6252	
76	22.852	
74	20.5961	
78	20.5029	
75	18.6772	
71	21.1217	
80	21.4927	
74	20.0055	
77	20.8137	
75	20.9821	
73	20.6995	
76	21.0736	
75	21.1717	
83	23.9327	
73	19.3582	
68	19.8058	
69	19.7574	
78	19.3609	
69	17.4315	
75	19.3367	
70	18.7124	
81	18.8211	
72	20.1549	
73	19.4418	
77	20.0356	
78	22.4859	
68	16.193	
73	19.9595	
79	24.0323	
79	17.8354	
79	22.4918	
71	19.6245	
74	22.24	
78	19.1502	
72	16.9092	
64	16.8599	
79	22.8861	
73	16.7048	
73	21.6831	
75	19.2313	
78	19.0163	
81	24.0778	
79	22.8298	
75	17.4326	
80	19.0704	
71	19.1117	
79	22.3318	
73	20.832	
74	20.1754	
80	21.9441	
81	21.8305	
77	18.0231	
71	19.9848	
67	16.0006	
72	21.8165	
72	19.3346	
77	21.2753	
82	21.3585	
85	20.7752	
69	20.6787	
73	21.5933	
75	19.5428	
81	22.1678	
78	18.6379	
75	19.115	
75	18.655	
75	20.3803	
79	18.9064	
74	16.9799	
79	21.5216	
71	17.8369	
85	22.528	
78	26.0838	
73	20.2988	
70	17.5104	
70	21.6762	
71	18.2044	
72	19.6512	
74	18.6981	
75	19.301	
81	21.7981	
83	22.4949	
72	17.9299	
75	22.1502	
79	20.9961	
72	21.6582	
75	22.8362	
78	18.844	
73	16.3551	
81	23.282	
83	23.3849	
84	24.5016	
74	19.5929	
78	21.2099	
73	19.7066	
76	22.8226	
82	25.1696	
72	17.3864	
80	20.2626	
75	23.5908	
75	19.0191	
65	16.0222	

平均75.998	20.3718	
---------------50	
74	18.9554	
76	19.4935	
76	19.9094	
72	16.3968	
78	17.6268	
73	18.5553	
71	19.587	
71	21.7447	
72	15.8023	
75	19.1406	
69	20.3338	
73	18.0627	
65	19.1236	
65	16.6179	
79	21.0629	
78	21.2749	
84	22.7425	
68	18.7204	
71	18.3414	
77	22.9439	
72	18.3651	
68	17.8796	
63	14.4187	
74	18.2526	
79	20.0844	
75	19.7271	
75	19.7773	
72	20.5358	
76	17.666	
68	18.3953	
75	20.6064	
71	18.964	
74	21.0315	
76	19.0377	
69	16.4719	
77	19.8143	
71	14.5753	
73	18.0099	
70	15.7894	
73	17.7319	
68	16.8474	
76	17.7756	
70	19.3168	
77	17.8761	
75	20.8615	
76	23.114	
69	14.9689	
68	19.2782	
69	18.2743	
75	19.3015	
74	20.5492	
74	21.8219	
81	18.8121	
59	16.6046	
73	17.9069	
67	14.802	
74	22.1797	
79	19.645	
71	21.5148	
70	15.3638	
77	22.8455	
72	15.9445	
76	20.4812	
81	20.6145	
69	17.1394	
80	20.4395	
73	18.0109	
72	18.3902	
73	19.0089	
80	19.8295	
83	21.6383	
72	20.419	
76	19.5782	
70	16.2087	
74	19.6511	
71	20.1681	
76	19.2658	
77	18.6483	
70	18.2375	
76	19.1378	
75	19.5492	
74	18.1285	
75	19.1724	
75	15.9361	
75	17.3784	
76	21.457	
80	22.2935	
80	20.8358	
66	18.8811	
71	16.1043	
75	21.2126	
73	17.8934	
67	16.1704	
68	17.2542	
72	18.7295	
80	21.6189	
73	20.9454	
73	18.1552	
75	18.5546	
73	18.4853	
68	18.0437	
74	22.3447	
79	21.7375	
72	17.4212	
64	17.8401	
76	17.3384	
76	17.5451	
72	17.6364	
71	19.1253	
72	18.5737	
67	16.2876	
66	15.4575	
72	17.3976	
71	18.6577	
79	20.8686	
80	18.4199	
80	22.3485	
75	20.1564	
70	18.4921	
76	22.5554	
70	17.2582	
69	17.3308	
70	16.9706	
71	16.9528	
73	21.1645	
81	20.8593	
68	15.3687	
68	17.7925	
70	20.7405	
79	19.7249	
72	17.288	
78	22.2165	
76	17.9787	
82	23.522	
78	18.8573	
76	18.9827	
73	19.1286	
67	18.5405	
80	20.7004	
73	20.8226	
69	18.0558	
71	22.2478	
77	19.0463	
74	17.8856	
77	18.7444	
73	18.0912	
76	21.7989	
68	17.2887	
81	21.7167	
73	18.1505	
73	19.171	
74	17.8924	
75	19.4826	
75	19.4859	
72	18.6492	
78	19.8777	
76	19.7515	
72	18.4722	
74	17.5049	
78	20.5647	
75	16.8153	
74	19.3984	
78	18.9497	
67	17.8012	
76	19.7284	
71	17.8654	
77	20.2202	
75	19.6323	
74	18.7684	
76	21.882	
67	15.288	
75	17.4543	
74	18.9557	
69	16.4571	
69	17.9825	
72	17.6149	
77	21.081	
82	22.2429	
70	17.2906	
71	18.3786	
76	16.9426	
69	20.5648	
67	18.2399	
71	16.2617	
73	18.4536	
71	16.7598	
75	23.2259	
72	20.3504	
74	20.4415	
69	19.7132	
71	21.9504	
75	21.792	
68	19.843	
68	19.0956	
66	18.5269	
75	23.9438	
80	19.9108	
77	18.287	
73	17.7723	
75	20.9263	
76	19.0905	
78	20.655	
72	20.3745	
76	21.3185	
75	19.214	
78	20.3822	
82	22.6348	
70	21.7893	
76	19.5499	
76	19.208	
74	17.4944	
69	17.0478	
71	17.8515	
83	20.1839	
76	20.5958	
70	18.8627	
79	18.9506	
70	18.8818	
78	20.0997	
77	18.5998	
74	20.7037	
73	18.6343	
77	20.3006	
62	16.4922	
77	19.2128	
72	21.219	
70	18.2561	
68	18.1534	
68	19.3466	
77	19.8732	
70	16.5868	
77	20.7071	
77	18.4701	
74	18.5426	
76	20.8516	
68	20.4011	
74	19.9838	
73	20.4604	
71	20.2565	
78	17.1368	
75	23.685	
67	17.2829	
75	22.5129	
79	17.6724	
78	20.4711	
77	18.91	
73	20.9943	
72	16.6349	
76	20.2613	
79	24.0587	
81	20.5519	
72	16.3123	
69	19.1489	
71	19.5775	
73	18.63	
73	16.8117	
72	17.456	
78	19.8618	
79	20.8974	
76	21.2131	
76	20.7838	
73	15.9097	
66	17.2021	
74	17.6365	
76	16.2981	
75	19.7534	
83	19.1402	
77	19.2097	
73	19.6928	
78	20.2786	
74	19.2321	
75	23.0894	
67	16.3618	
76	21.234	
81	23.4364	
79	19.9	
77	19.2387	
76	21.0484	
74	17.9785	
75	17.7282	
77	20.1331	
75	20.6214	
79	25.8152	
71	16.4988	
71	16.7178	
73	20.1844	
70	21.7818	
77	21.9691	
72	17.1763	
79	21.1697	
77	19.1004	
77	22.7445	
71	18.227	
79	20.365	
72	21.3369	
76	19.726	
73	19.1763	
71	16.1276	
68	13.8187	
70	17.5875	
64	17.8434	
66	18.1081	
73	17.4241	
75	19.5654	
80	19.9554	
72	16.6733	
73	18.7661	
72	17.7745	
69	17.0134	
76	17.0814	
70	16.6558	
66	18.4713	
75	18.9634	
78	18.6468	
69	17.6409	
74	16.9926	
71	22.1058	
72	20.0494	
79	20.8082	
78	17.2283	
69	18.0936	
72	20.2898	
74	19.0719	
77	20.6676	
74	21.4514	
73	17.512	
81	23.0534	
76	20.2681	
74	18.444	
73	14.1464	
67	19.1883	
74	19.188	
69	20.3841	
73	17.4665	
74	19.512	
71	19.4469	
71	18.715	
70	19.5263	
69	18.8236	
71	15.1546	
76	19.5548	
70	15.6365	
71	19.0936	
74	16.8691	
75	16.9077	
64	19.8559	
72	20.7867	
68	16.1595	
75	18.9549	
65	16.9024	
75	16.1567	
71	15.8623	
70	17.0303	
76	21.7979	
70	20.7552	
78	22.4145	
70	19.7217	
75	18.212	
81	24.2432	
79	20.7483	
67	16.4572	
71	17.8161	
75	20.1886	
73	16.5596	
76	20.4999	
70	17.0778	
75	17.1684	
73	20.5327	
66	15.7551	
72	19.3892	
75	20.0842	
77	22.2857	
77	21.5162	
72	18.5963	
70	19.0264	
76	21.9995	
66	17.9535	
74	17.9355	
73	19.0768	
72	21.7079	
82	18.8907	
64	17.2044	
80	19.6326	
72	18.5686	
71	19.6744	
75	20.0166	
70	17.0403	
78	18.5044	
75	19.4188	
74	19.195	
77	21.4327	
75	17.3431	
72	18.9162	
61	14.6407	
77	19.3761	
70	19.4888	
75	20.0293	
72	18.9192	
71	19.9312	
76	21.4629	
80	22.9933	
68	17.9186	
68	18.4437	
71	18.7224	
75	17.9411	
78	21.7653	
72	17.6465	
77	18.1425	
73	19.2978	
69	16.0151	
67	17.4481	
73	18.4472	
78	20.4412	
79	22.9203	
78	21.0764	
71	17.2786	
72	16.9182	
76	18.8894	
75	19.1771	
67	18.0607	
72	17.8157	
66	19.0857	
73	19.1757	
72	21.0313	
74	19.7593	
73	19.0792	
75	17.8243	
71	17.0311	
76	19.9738	
79	22.9009	
77	20.4295	
76	19.3483	
77	20.417	
78	19.2072	
74	16.394	
73	17.9725	
73	18.5845	
70	18.3529	
76	18.5196	
80	23.8029	
70	17.4403	
78	19.1809	
79	21.9023	
80	20.5265	
72	19.4977	
76	20.4676	
74	16.2823	
72	18.196	
71	18.3349	
75	19.8149	
75	20.8424	
73	19.7398	
66	14.8773	
72	17.5621	
71	18.8414	
73	20.1214	
70	18.9184	
74	17.5132	
75	20.0363	
77	18.5724	
70	19.5724	
72	18	
71	18.7531	
74	17.8581	
76	20.7053	
76	19.2304	
74	19.1543	
69	17.5589	
73	19.7285	
78	18.7236	
69	14.5458	
78	21.4271	
72	16.424	
81	20.0545	
75	19.3375	
68	19.6819	
83	21.654	
69	16.8679	
71	16.9697	
71	15.3153	
79	19.9661	
82	20.2508	
72	17.3228	
72	21.7247	
70	19.1451	
67	16.8023	
72	20.3253	
77	17.1269	
77	20.0375	
72	19.4704	
78	19.0635	
75	19.6482	
78	19.9096	
65	16.2148	
80	17.6975	
73	22.1537	
81	19.9857	
73	17.7563	
77	21.0393	
72	15.8116	
78	18.4468	
71	19.7059	
73	18.2357	
73	19.2117	
75	17.7604	
71	17.376	
70	19.8192	
72	17.6131	
72	19.4897	
77	19.7565	
72	17.2924	
74	17.5559	
74	18.8224	
70	18.1429	
76	21.293	
75	19.3937	
73	19.5661	
68	18.1275	
77	19.9114	
71	21.1731	
74	18.1653	
72	19.5924	
85	21.3921	
74	18.8739	
80	18.1996	
68	17.2676	
65	19.2469	
70	20.0564	
75	21.5404	
69	20.9503	
69	18.2342	
73	20.1165	
77	19.4154	
75	19.1112	
79	20.1241	
74	16.9545	
78	18.8232	
73	18.3916	
73	15.7984	
76	20.6308	
70	15.1374	
69	15.6458	
75	18.5902	
76	17.4303	
70	16.3028	
73	17.6643	
65	14.6047	
71	16.3677	
68	14.0417	
83	21.4925	
76	18.5562	
79	21.3913	
75	16.5767	
78	19.6633	
80	19.3011	
72	19.8053	
75	17.5718	
80	21.4843	
76	18.0887	
76	18.4979	
70	17.968	
67	17.0097	
76	20.3616	
85	18.8731	
76	21.2102	
76	17.5345	
72	18.0409	
76	18.6298	
72	18.2411	
61	14.2706	
71	18.3518	
76	18.5205	
75	20.0623	
68	15.7099	
70	16.1104	
74	17.9128	
77	18.9033	
65	20.5587	
77	20.738	
72	15.0829	
75	18.2918	
73	18.6166	
75	16.6612	
73	15.8201	
77	17.7399	
77	20.6591	
76	17.9321	
72	16.0435	
84	19.8824	
71	16.3718	
73	16.1123	
71	17.4451	
73	17.9924	
71	20.1952	
77	18.9886	
70	17.9085	
73	18.145	
73	17.2002	
72	16.1997	
76	20.3517	
77	16.2444	
76	17.5271	
72	14.8675	
71	15.193	
79	19.6766	
68	17.3489	
68	16.2269	
69	17.9802	
74	18.4823	
69	16.6277	
76	17.6811	
77	19.9499	
74	15.8589	
72	16.8956	
76	18.8299	
77	17.5077	
71	20.0792	
77	20.6305	
68	14.5218	
76	19.0619	
73	17.368	
73	18.2958	
77	16.0373	
80	20.9754	
77	21.1212	
73	18.5318	
64	17.6541	
74	17.3989	
75	16.8872	
79	18.7627	
72	18.6713	
82	19.4994	
77	20.6817	
76	17.2022	
74	18.3618	
78	23.3849	
83	19.1215	
67	17.2674	
77	19.9314	
73	18.3952	
75	15.3076	
83	17.9865	
72	15.0731	
68	19.726	
74	19.5376	
71	18.438	
74	18.4956	
67	14.6435	
75	16.8449	
78	19.6203	
81	20.3377	
78	18.6202	
73	18.6545	
81	22.742	
78	19.0174	
68	14.4637	
73	18.1383	
76	16.9065	
79	21.4023	
70	13.8878	
62	13.6252	
71	15.9153	
75	15.7845	
68	15.9572	
77	19.6489	
72	19.2754	
73	18.5349	
72	17.2942	
69	15.7065	
71	15.28	
75	18.1691	
69	19.2867	
76	19.1605	
73	16.9198	
77	17.3373	
72	14.6039	
82	23.077	
73	17.5904	
71	15.7876	
77	20.0941	
74	20.624	
76	17.9962	
76	18.0943	
78	14.728	
81	21.7937	
72	17.2465	
76	18.0526	
80	21.6487	
72	18.4659	
72	14.2216	
78	18.1462	
74	15.1454	
71	17.0554	
75	18.4173	
75	20.4958	
70	16.9804	
70	15.8158	
75	16.241	
68	15.6728	
74	15.7545	
74	18.4011	
74	17.3242	
69	20.5636	
72	16.1663	
74	16.8548	
69	13.2446	
76	19.1063	
70	17.5231	
71	17.2616	
71	15.3944	
68	17.9792	
72	16.8447	
71	18.0715	
86	22.2652	
72	14.9819	
75	19.4388	
74	16.9961	
77	19.1025	
72	18.1629	
77	16.1874	
76	16.9617	
77	17.1355	
77	19.337	
79	21.3452	
73	18.1802	
76	21.13	
79	17.7941	
68	15.4873	
80	19.9243	
75	19.5534	
74	18.6108	
76	18.3965	
75	15.5761	
69	17.8332	
77	20.7173	
76	17.8089	
77	17.3809	
77	18.1191	
78	19.2602	
80	19.1202	
74	16.4694	
80	15.6485	
76	18.4294	
79	21.6796	
70	18.3842	
78	21.5214	
75	17.3439	
78	17.7767	
67	16.2869	
71	20.6413	
72	19.4454	
74	20.6085	
68	18.1084	
77	22.0794	
75	18.7208	
81	18.1686	
77	20.5714	
81	16.538	
77	16.8936	
72	17.1838	
79	17.5801	
69	15.1844	
68	13.8732	
75	16.4944	
72	17.972	
70	18.3376	
72	16.0607	
78	18.4425	
72	18.8475	
75	18.5514	
78	20.0785	
76	15.8388	
80	20.2637	
73	18.6928	
76	15.9812	
81	20.396	
74	16.5143	
70	14.7992	
77	17.7616	
78	21.06	
71	15.7508	
73	18.3026	
72	17.6717	
72	15.0751	
76	21.1246	
74	18.1915	
75	19.9995	
81	20.7269	
76	18.4137	
71	18.2883	
67	16.7071	
69	19.175	
74	20.9406	
75	19.8482	
73	21.3653	
66	15.0283	
75	18.8304	
74	17.6086	
74	20.0089	
77	20.4287	
71	20.1935	
79	20.8491	
69	16.0469	
78	18.0115	
75	18.2347	
72	19.2959	
80	18.7295	
75	18.9924	
77	18.8338	
73	15.864	
82	17.741	
73	17.482	
75	17.9604	
73	20.163	
74	18.3213	
77	19.575	
74	17.4409	
75	18.8203	
71	16.2261	
78	19.6757	
79	15.2861	
73	18.8027	
72	17.5972	
64	14.5148	
79	18.1349	
71	21.7723	
75	15.0197	
78	17.767	
71	17.6891	
73	17.3895	
79	18.9956	
67	17.0171	
71	18.5103	
81	21.816	
